node	0	1
root	0.5107579756223143	0.4892420243776857
G116_24_115	0.5107579756223143	0.4892420243776857
G24_0_23	0.7499729855414397	0.25002701445856035
G115_51_114	0.47555878652097855	0.5244412134790214
NP001024582.1_6239_0	0.5773793208849116	0.4226206791150884
G23_1_22	0.8185624728453637	0.18143752715463635
G51_27_50	0.48254303691082995	0.5174569630891701
G114_52_113	0.4736954806393175	0.5263045193606825
XP018668081.2_7719_1	0.7000929957820765	0.2999070042179235
G22_10_21	0.9160676562571133	0.08393234374288673
G27_25_26	0.49343264951547267	0.5065673504845273
G50_38_49	0.48734914731785156	0.5126508526821485
XP002125565.2_7719_52	0.5457703403017674	0.4542296596982326
G113_73_112	0.4404397243085638	0.5595602756914361
G10_4_9	0.9161245287888584	0.08387547121114165
G21_11_20	0.9673148637878267	0.0326851362121732
XP018668509.1_7719_25	0.5301335875269135	0.46986641247308647
NP001293878.1_6239_26	0.536250797946385	0.46374920205361503
G38_28_37	0.6185971607375357	0.38140283926246427
G49_39_48	0.3249016531504853	0.6750983468495146
G73_53_72	0.6034896851865985	0.3965103148134014
G112_74_111	0.33273092746735256	0.6672690725326474
G4_2_3	0.9038289934529214	0.09617100654707852
G9_5_8	0.9798175721275604	0.020182427872439637
XP005160777.1_7955_11	0.9289217945746244	0.07107820542537552
G20_12_19	0.9778712842275971	0.02212871577240293
XP031754335.1_8364_28	0.6061074416733364	0.39389255832666353
G37_29_36	0.8705671986405843	0.12943280135941565
XP001341277.2_7955_39	0.3722009706334135	0.6277990293665865
G48_40_47	0.28005652544794324	0.7199434745520569
XP002119967.2_7719_53	0.5682170111501867	0.4317829888498132
G72_60_71	0.7582437200683743	0.24175627993162568
XP002128973.1_7719_74	0.48152594341525323	0.5184740565847468
G111_85_110	0.07940502638476471	0.9205949736152352
XP031747766.1_8364_2	0.8045305292024685	0.19546947079753146
XP001920501.5_7955_3	0.7785394892262907	0.2214605107737093
XP010808812.1_9913_5	0.9614252962591794	0.03857470374082057
G8_6_7	0.9834294311210284	0.01657056887897154
XP012816895.2_8364_12	0.8331984273970935	0.16680157260290643
G19_13_18	0.9821025729992061	0.017897427000793855
NP571117.2_7955_29	0.7910668181782732	0.20893318182172688
G36_30_35	0.9186016995475045	0.0813983004524955
